date,home_team,away_team,home_win,runs_scored_diff,runs_allowed_diff,season_run_diff_diff,recent_win_pct_diff,rest_days_diff
2026-05-16,Seattle Mariners,San Diego Padres,0,0.061264822134387664,0.26581027667984136,0.32707509881422925,-0.09999999999999998,0
2026-05-16,Atlanta Braves,Boston Red Sox,0,1.6287878787878785,0.7338383838383837,2.3626262626262626,0.09999999999999998,0
2026-05-16,New York Mets,New York Yankees,1,-1.3621212121212118,-0.6924242424242424,-2.0545454545454547,0.19999999999999996,0
2026-05-16,Los Angeles Angels,Los Angeles Dodgers,0,-0.8888888888888893,-1.5555555555555558,-2.4444444444444446,-0.2,0
2026-05-16,Athletics,San Francisco Giants,0,1.1207070707070708,-0.0994949494949493,1.0212121212121212,0.09999999999999998,0
2026-05-17,Tampa Bay Rays,Miami Marlins,1,0.26383399209486225,0.4535573122529639,0.717391304347826,0.19999999999999996,0
2026-05-17,Washington Nationals,Baltimore Orioles,0,1.1739130434782616,-0.32608695652173925,0.8478260869565217,0.29999999999999993,0
2026-05-17,Pittsburgh Pirates,Philadelphia Phillies,0,0.7826086956521738,0.2391304347826093,1.0217391304347827,-0.19999999999999996,0
2026-05-17,Atlanta Braves,Boston Red Sox,1,1.5719806763285025,0.695169082125604,2.267149758454106,0.09999999999999998,0
2026-05-17,Cleveland Guardians,Cincinnati Reds,1,-0.11424606845513452,0.8506012950971327,0.7363552266419982,0.29999999999999993,0
2026-05-17,Detroit Tigers,Toronto Blue Jays,0,-0.1777777777777776,0.1555555555555559,-0.0222222222222222,-0.2,0
2026-05-17,New York Mets,New York Yankees,1,-1.2661835748792267,-0.611594202898551,-1.8777777777777778,0.3,0
2026-05-17,Houston Astros,Texas Rangers,0,0.888416075650118,-1.6921985815602838,-0.8037825059101655,-0.09999999999999998,0
2026-05-17,Chicago White Sox,Chicago Cubs,1,-0.5763285024154587,-0.5362318840579716,-1.11256038647343,0.09999999999999998,0
2026-05-17,Minnesota Twins,Milwaukee Brewers,1,-0.3245702730030331,-1.2694641051567235,-1.5940343781597572,-0.4,0
2026-05-17,St. Louis Cardinals,Kansas City Royals,0,0.5256916996047432,0.20158102766798436,0.7272727272727273,0.39999999999999997,0
2026-05-17,Colorado Rockies,Arizona Diamondbacks,0,-0.12252964426877444,-0.3586956521739131,-0.4812252964426877,0.0,0
2026-05-17,Athletics,San Francisco Giants,0,1.0526570048309183,-0.14154589371980641,0.9111111111111111,0.0,0
2026-05-17,Los Angeles Angels,Los Angeles Dodgers,0,-1.1521739130434785,-1.804347826086956,-2.9565217391304346,-0.3,0
2026-05-17,Seattle Mariners,San Diego Padres,0,-0.006619385342790274,0.19621749408983424,0.1895981087470449,-0.09999999999999998,0
2026-05-18,Detroit Tigers,Cleveland Guardians,0,-0.527173913043478,-0.13496376811594146,-0.6621376811594203,-0.49999999999999994,0
2026-05-18,Tampa Bay Rays,Baltimore Orioles,1,0.238297872340425,1.2534278959810878,1.491725768321513,0.29999999999999993,0
2026-05-18,Philadelphia Phillies,Cincinnati Reds,1,-0.10638297872340363,0.48936170212765884,0.38297872340425526,0.29999999999999993,0
2026-05-18,Miami Marlins,Atlanta Braves,1,-1.042553191489362,-1.3191489361702131,-2.3617021276595747,-0.09999999999999998,0
2026-05-18,Washington Nationals,New York Mets,0,1.599444958371878,-1.5282146160962071,0.07123034227567066,0.0,0
2026-05-18,New York Yankees,Toronto Blue Jays,1,0.9555966697502312,0.7303422756706754,1.6859389454209066,-0.2,0
2026-05-18,Kansas City Royals,Boston Red Sox,0,0.39084181313598476,-0.4028677150786306,-0.01202590194264569,-0.10000000000000003,0
2026-05-18,Minnesota Twins,Houston Astros,1,0.24290780141843982,0.6919326241134751,0.9348404255319149,0.09999999999999998,0
2026-05-18,Chicago Cubs,Milwaukee Brewers,0,0.17311411992263093,-0.6658607350096712,-0.49274661508704076,-0.4,0
2026-05-18,Colorado Rockies,Texas Rangers,1,0.5166512488436634,-1.518038852913969,-1.0013876040703054,-0.09999999999999998,0
2026-05-18,Los Angeles Angels,Athletics,1,-0.39037927844588305,-0.6036077705827942,-0.9939870490286773,-0.3,0
2026-05-18,San Diego Padres,Los Angeles Dodgers,1,-1.0374653098982423,-0.8103607770582797,-1.8478260869565217,0.0,0
2026-05-18,Arizona Diamondbacks,San Francisco Giants,1,0.8893617021276601,-0.47990543735224556,0.40945626477541375,-0.09999999999999998,0
2026-05-18,Seattle Mariners,Chicago White Sox,1,-0.4619565217391308,0.7391304347826084,0.27717391304347827,-0.29999999999999993,0
2026-05-19,Miami Marlins,Atlanta Braves,0,-0.770833333333333,-1.0416666666666665,-1.8125,-0.09999999999999998,0
2026-05-19,Detroit Tigers,Cleveland Guardians,0,-0.6404689535388624,-0.257924446374294,-0.8983933999131567,-0.49999999999999994,0
2026-05-19,Tampa Bay Rays,Baltimore Orioles,1,0.45199275362318847,1.4338768115942022,1.8858695652173914,0.29999999999999993,0
2026-05-19,Philadelphia Phillies,Cincinnati Reds,0,-0.08333333333333304,0.5,0.4166666666666667,0.4,0
2026-05-19,Washington Nationals,New York Mets,1,1.37322695035461,-1.6826241134751774,-0.30939716312056736,-0.19999999999999996,0
2026-05-19,New York Yankees,Toronto Blue Jays,1,0.955673758865248,0.7371453900709217,1.6928191489361701,-0.2,0
2026-05-19,Kansas City Royals,Boston Red Sox,0,0.3413120567375887,-0.4375,-0.09618794326241137,-0.10000000000000003,0
2026-05-19,Minnesota Twins,Houston Astros,0,0.2997448979591839,0.7397959183673466,1.0395408163265305,0.3,0
2026-05-19,Chicago Cubs,Milwaukee Brewers,0,0.03888888888888875,-0.7777777777777777,-0.7388888888888889,-0.5,0
2026-05-19,St. Louis Cardinals,Pittsburgh Pirates,1,-0.383451536643026,0.17825059101654883,-0.20520094562647753,0.19999999999999996,0
2026-05-19,Colorado Rockies,Texas Rangers,0,0.5257092198581561,-1.4640957446808511,-0.938386524822695,-0.09999999999999998,0
2026-05-19,Los Angeles Angels,Athletics,0,-0.35992907801418417,-0.5713652482269502,-0.9312943262411348,-0.2,0
2026-05-19,San Diego Padres,Los Angeles Dodgers,0,-0.9964539007092199,-0.7708333333333335,-1.7672872340425532,0.19999999999999996,0
2026-05-19,Arizona Diamondbacks,San Francisco Giants,1,1.0860507246376812,-0.2590579710144931,0.8269927536231884,0.09999999999999998,0
2026-05-19,Seattle Mariners,Chicago White Sox,0,-0.3473729917498911,0.8271819366044286,0.4798089448545375,-0.29999999999999993,0
2026-05-20,Philadelphia Phillies,Cincinnati Reds,0,-0.14285714285714324,0.4285714285714288,0.2857142857142857,0.30000000000000004,0
2026-05-20,Tampa Bay Rays,Baltimore Orioles,1,0.5032566217976546,1.468519322622666,1.9717759444203211,0.29999999999999993,0
2026-05-20,Minnesota Twins,Houston Astros,1,0.27224489795918405,0.7061224489795919,0.9783673469387756,0.19999999999999996,0
2026-05-20,Colorado Rockies,Texas Rangers,0,0.3082482993197275,-1.639880952380952,-1.3316326530612246,-0.3,0
2026-05-20,Arizona Diamondbacks,San Francisco Giants,1,1.1050803300043421,-0.21146330872774666,0.8936170212765957,0.19999999999999996,0
2026-05-20,Seattle Mariners,Chicago White Sox,1,-0.3583333333333334,0.7875000000000001,0.4291666666666667,-0.4,0
2026-05-20,Detroit Tigers,Cleveland Guardians,0,-0.6483333333333339,-0.27249999999999996,-0.9208333333333334,-0.49999999999999994,0
2026-05-20,Miami Marlins,Atlanta Braves,0,-0.8367346938775508,-1.102040816326531,-1.9387755102040818,-0.19999999999999996,0
2026-05-20,Washington Nationals,New York Mets,1,1.4056122448979593,-1.5850340136054424,-0.17942176870748297,-0.09999999999999998,0
2026-05-20,New York Yankees,Toronto Blue Jays,0,0.9566326530612246,0.7427721088435373,1.6994047619047619,0.0,0
2026-05-20,Kansas City Royals,Boston Red Sox,0,0.2104591836734695,-0.5522959183673466,-0.34183673469387754,-0.3,0
2026-05-20,Chicago Cubs,Milwaukee Brewers,0,-0.023070097604259487,-0.8251996450754215,-0.8482697426796807,-0.6000000000000001,0
2026-05-20,St. Louis Cardinals,Pittsburgh Pirates,0,-0.3088768115942022,0.23550724637681153,-0.0733695652173913,0.3,0
2026-05-20,San Diego Padres,Los Angeles Dodgers,0,-0.9965986394557822,-0.7759353741496597,-1.7725340136054422,0.09999999999999998,0
2026-05-20,Los Angeles Angels,Athletics,0,-0.5199829931972793,-0.7223639455782314,-1.2423469387755102,-0.2,0
2026-05-21,Detroit Tigers,Cleveland Guardians,0,-0.6566626650660266,-0.2857142857142856,-0.9423769507803121,-0.6000000000000001,0
2026-05-21,St. Louis Cardinals,Pittsburgh Pirates,0,-0.4494138080764216,0.08554059921841084,-0.3638732088580113,0.09999999999999998,0
2026-05-21,Washington Nationals,New York Mets,0,1.4575510204081636,-1.4718367346938779,-0.01428571428571429,0.0,0
2026-05-21,Miami Marlins,Atlanta Braves,0,-0.9799999999999995,-1.2400000000000002,-2.2199999999999998,-0.29999999999999993,0
2026-05-21,New York Yankees,Toronto Blue Jays,0,0.9183673469387754,0.7065306122448982,1.6248979591836734,0.0,0
2026-05-21,Los Angeles Angels,Athletics,0,-0.5302040816326534,-0.727755102040816,-1.2579591836734694,-0.2,0
2026-05-21,Arizona Diamondbacks,Colorado Rockies,1,0.4041666666666668,0.6341666666666672,1.0383333333333333,0.39999999999999997,0
2026-05-22,Chicago Cubs,Houston Astros,0,0.6454901960784314,1.0125490196078424,1.6580392156862747,-0.2,0
2026-05-22,Philadelphia Phillies,Cleveland Guardians,0,-0.2046153846153853,-0.7176923076923076,-0.9223076923076923,-0.20000000000000007,1
2026-05-22,New York Yankees,Tampa Bay Rays,0,0.0686274509803928,0.4117647058823528,0.48039215686274506,-0.4,-1
2026-05-22,Toronto Blue Jays,Pittsburgh Pirates,1,-0.9199999999999999,0.20000000000000018,-0.72,0.09999999999999998,0
2026-05-22,Boston Red Sox,Minnesota Twins,0,-0.9061224489795916,0.7016326530612247,-0.20448979591836736,-0.09999999999999998,0
2026-05-22,Miami Marlins,New York Mets,1,0.25333333333333297,-0.36588235294117677,-0.11254901960784314,-0.39999999999999997,0
2026-05-22,Baltimore Orioles,Detroit Tigers,1,0.5999999999999996,-1.2200000000000006,-0.6199999999999999,0.30000000000000004,1
2026-05-22,Atlanta Braves,Washington Nationals,1,-0.07843137254901933,2.4313725490196076,2.352941176470588,0.09999999999999998,0
2026-05-22,Kansas City Royals,Seattle Mariners,0,-0.2376470588235291,-0.578039215686275,-0.8156862745098039,-0.4,0
2026-05-22,Milwaukee Brewers,Los Angeles Dodgers,1,-0.0974468085106377,-0.2668085106382976,-0.36425531914893616,0.10000000000000009,0
2026-05-22,Los Angeles Angels,Texas Rangers,1,0.022809123649460084,-1.6410564225690276,-1.618247298919568,-0.5,-1
2026-05-22,Arizona Diamondbacks,Colorado Rockies,0,0.41376550620248054,0.6442577030812329,1.0580232092837134,0.39999999999999997,0
2026-05-22,San Diego Padres,Athletics,1,-0.39836734693877585,0.5395918367346937,0.14122448979591837,0.09999999999999998,1
2026-05-22,San Francisco Giants,Chicago White Sox,0,-0.9889795918367348,0.1938775510204085,-0.7951020408163265,-0.29999999999999993,0
2026-05-23,Cincinnati Reds,St. Louis Cardinals,0,-0.01750000000000007,-0.5425000000000004,-0.56,0.0,1
2026-05-23,Cincinnati Reds,St. Louis Cardinals,1,-0.15726290516206554,-0.6718687474989995,-0.8291316526610644,-0.19999999999999996,0
2026-05-23,Chicago Cubs,Houston Astros,0,0.5935143288084461,0.9547511312217196,1.548265460030166,-0.3,0
2026-05-23,Toronto Blue Jays,Pittsburgh Pirates,1,-0.8235294117647065,0.27450980392156854,-0.5490196078431373,0.19999999999999996,0
2026-05-23,Philadelphia Phillies,Cleveland Guardians,1,-0.22271550129485806,-0.7203107658157601,-0.9430262671106178,-0.30000000000000004,0
2026-05-23,San Francisco Giants,Chicago White Sox,1,-1.0694117647058823,0.09176470588235297,-0.9776470588235294,-0.39999999999999997,0
2026-05-23,Kansas City Royals,Seattle Mariners,1,-0.27300150829562586,-0.604449472096531,-0.8774509803921569,-0.4,0
2026-05-23,Boston Red Sox,Minnesota Twins,0,-0.9266666666666667,0.6470588235294121,-0.2796078431372549,-0.09999999999999998,0
2026-05-23,Atlanta Braves,Washington Nationals,0,-0.05769230769230749,2.4038461538461537,2.3461538461538463,0.19999999999999996,0
2026-05-23,Miami Marlins,New York Mets,1,0.2688536953242835,-0.34049773755656165,-0.0716440422322775,-0.19999999999999996,0
2026-05-23,Milwaukee Brewers,Los Angeles Dodgers,0,-0.017156862745097534,-0.18014705882352944,-0.19730392156862742,0.10000000000000009,0
2026-05-23,San Diego Padres,Athletics,1,-0.31098039215686324,0.6078431372549016,0.2968627450980392,0.09999999999999998,0
2026-05-23,Los Angeles Angels,Texas Rangers,1,0.07846153846153836,-1.5476923076923077,-1.4692307692307691,-0.3,0
2026-05-23,Arizona Diamondbacks,Colorado Rockies,1,0.384615384615385,0.6138461538461542,0.9984615384615385,0.19999999999999996,0
2026-05-24,Toronto Blue Jays,Pittsburgh Pirates,0,-0.75,0.32692307692307665,-0.4230769230769231,0.39999999999999997,0
2026-05-24,Baltimore Orioles,Detroit Tigers,1,0.6470588235294112,-1.1372549019607847,-0.4901960784313727,0.30000000000000004,0
2026-05-24,Baltimore Orioles,Detroit Tigers,0,0.6730769230769225,-1.0769230769230775,-0.40384615384615397,0.30000000000000004,0
2026-05-24,Boston Red Sox,Minnesota Twins,0,-0.9479638009049776,0.5961538461538458,-0.35180995475113125,-0.09999999999999998,0
2026-05-24,Philadelphia Phillies,Cleveland Guardians,0,-0.16381766381766383,-0.6481481481481484,-0.811965811965812,-0.20000000000000007,0
2026-05-24,New York Yankees,Tampa Bay Rays,1,0.029827315541600896,0.36302982731554145,0.3928571428571429,-0.4,0
2026-05-24,Miami Marlins,New York Mets,1,0.32148040638606634,-0.2775761973875186,0.04390420899854863,-0.09999999999999998,0
2026-05-24,Kansas City Royals,Seattle Mariners,1,-0.1730769230769229,-0.4970972423802609,-0.6701741654571843,-0.2,0
2026-05-24,Milwaukee Brewers,Los Angeles Dodgers,0,-0.17307692307692335,-0.3394819466248036,-0.5125588697017267,-0.10000000000000009,0
2026-05-24,Chicago Cubs,Houston Astros,0,0.5239477503628445,0.8806240928882438,1.4045718432510885,-0.39999999999999997,0
2026-05-24,San Francisco Giants,Chicago White Sox,1,-0.9136500754147812,0.22662141779788847,-0.6870286576168929,-0.3,0
2026-05-24,Arizona Diamondbacks,Colorado Rockies,1,0.3965963743988157,0.6215316315205328,1.018128005919349,0.39999999999999997,0
2026-05-24,San Diego Padres,Athletics,0,-0.2673453996983408,0.6361236802413273,0.36877828054298645,0.29999999999999993,0
2026-05-24,Atlanta Braves,Washington Nationals,0,-0.09433962264150964,2.320754716981132,2.2264150943396226,0.09999999999999998,0
2026-05-24,Los Angeles Angels,Texas Rangers,1,0.1350351461339252,-1.4609692933777287,-1.325934147243803,-0.2,0
2026-05-25,Pittsburgh Pirates,Chicago Cubs,1,0.056603773584905426,-0.018867924528302105,0.037735849056603765,0.2,0
2026-05-25,Baltimore Orioles,Tampa Bay Rays,1,-0.41811320754716963,-1.4573584905660377,-1.8754716981132076,-0.29999999999999993,0
2026-05-25,Chicago White Sox,Minnesota Twins,1,-0.1600145137880986,-0.24238026124818557,-0.40239477503628446,-0.19999999999999996,0
2026-05-25,Milwaukee Brewers,St. Louis Cardinals,1,0.3799999999999999,0.8399999999999999,1.2200000000000002,0.19999999999999996,-1
2026-05-25,Kansas City Royals,New York Yankees,0,-0.8867924528301891,-0.8490566037735849,-1.7358490566037736,-0.10000000000000003,0
2026-05-25,New York Mets,Cincinnati Reds,0,-0.5170537010159655,0.7746734397677795,0.2576197387518142,-0.09999999999999998,-1
2026-05-25,San Francisco Giants,Arizona Diamondbacks,0,-0.916908563134978,-0.10449927431059525,-1.0214078374455733,-0.4,0
2026-05-25,Cleveland Guardians,Washington Nationals,0,-1.1151515151515152,1.7925925925925927,0.6774410774410774,0.20000000000000007,0
2026-05-25,San Diego Padres,Philadelphia Phillies,0,0.03882438316400538,0.5293904208998548,0.5682148040638607,0.0,0
2026-05-25,Texas Rangers,Houston Astros,0,-0.44943019943019946,1.4537037037037033,1.0042735042735043,-0.19999999999999996,0
2026-05-25,Toronto Blue Jays,Miami Marlins,0,-0.24004192872117347,0.3305380852550668,0.09049615653389237,0.09999999999999998,0
2026-05-25,Los Angeles Dodgers,Colorado Rockies,1,1.1142557651991618,2.052410901467505,3.166666666666667,0.5,0
2026-05-25,Athletics,Seattle Mariners,0,0.34032145352900045,-0.5835080363382246,-0.2431865828092243,0.09999999999999998,0
2026-05-26,Cleveland Guardians,Washington Nationals,0,-1.2396103896103892,1.6165584415584417,0.3769480519480519,0.20000000000000007,0
2026-05-26,Baltimore Orioles,Tampa Bay Rays,1,-0.37581699346405184,-1.3877995642701526,-1.763616557734205,-0.19999999999999996,0
2026-05-26,Detroit Tigers,Los Angeles Angels,0,-0.3204053109713483,0.9025157232704402,0.5821104122990916,-0.2,0
2026-05-26,Pittsburgh Pirates,Chicago Cubs,1,0.0740740740740744,0.0,0.07407407407407407,0.30000000000000004,0
2026-05-26,Boston Red Sox,Atlanta Braves,0,-1.4914529914529915,-0.7051282051282048,-2.1965811965811968,-0.19999999999999996,0
2026-05-26,Toronto Blue Jays,Miami Marlins,1,-0.3454545454545457,0.2141414141414142,-0.1313131313131313,0.0,0
2026-05-26,New York Mets,Cincinnati Reds,0,-0.6009783368273935,0.666666666666667,0.06568832983927325,-0.19999999999999996,0
2026-05-26,Chicago White Sox,Minnesota Twins,0,-0.12054507337526132,-0.199510831586303,-0.32005590496156533,-0.09999999999999998,0
2026-05-26,Kansas City Royals,New York Yankees,0,-0.8888888888888888,-0.8518518518518516,-1.7407407407407407,-0.2,0
2026-05-26,Milwaukee Brewers,St. Louis Cardinals,1,0.4509803921568629,0.9019607843137258,1.352941176470588,0.19999999999999996,0
2026-05-26,Texas Rangers,Houston Astros,1,-0.6075471698113213,1.2600343053173244,0.6524871355060035,-0.39999999999999997,0
2026-05-26,Athletics,Seattle Mariners,0,0.20606060606060606,-0.7016835016835015,-0.49562289562289563,0.0,0
2026-05-26,San Diego Padres,Philadelphia Phillies,0,-0.018867924528302105,0.4643605870020968,0.44549266247379454,0.0,0
2026-05-26,San Francisco Giants,Arizona Diamondbacks,0,-0.974493361285814,-0.1774982529699507,-1.1519916142557651,-0.4,0
2026-05-26,Los Angeles Dodgers,Colorado Rockies,1,1.1303030303030308,2.0515151515151513,3.1818181818181817,0.5,0
2026-05-27,Toronto Blue Jays,Miami Marlins,1,-0.21298701298701328,0.336363636363636,0.12337662337662336,0.09999999999999998,0
2026-05-27,Cleveland Guardians,Washington Nationals,1,-1.2706766917293235,1.5347744360902253,0.2640977443609022,0.09999999999999998,0
2026-05-27,Milwaukee Brewers,St. Louis Cardinals,1,0.5576923076923075,1.0,1.5576923076923077,0.29999999999999993,0
2026-05-27,Athletics,Seattle Mariners,0,0.14772727272727249,-0.7425324675324676,-0.5948051948051948,-0.09999999999999998,0
2026-05-27,San Francisco Giants,Arizona Diamondbacks,0,-0.9939393939393941,-0.2104377104377111,-1.2043771043771043,-0.5,0
2026-05-27,San Diego Padres,Philadelphia Phillies,0,-0.0370370370370372,0.4377104377104373,0.4006734006734007,-0.09999999999999998,0
2026-05-27,Baltimore Orioles,Tampa Bay Rays,1,-0.2741258741258745,-1.2695804195804197,-1.5437062937062938,-0.09999999999999998,0
2026-05-27,Detroit Tigers,Los Angeles Angels,1,-0.38653198653198606,0.8114478114478114,0.4249158249158248,-0.4,0
2026-05-27,Pittsburgh Pirates,Chicago Cubs,0,0.2727272727272725,0.20000000000000018,0.4727272727272727,0.5,0
2026-05-27,Boston Red Sox,Atlanta Braves,1,-1.4809605488850774,-0.7125214408233278,-2.193481989708405,-0.19999999999999996,0
2026-05-27,New York Mets,Cincinnati Reds,1,-0.6818181818181817,0.5626262626262628,-0.11919191919191918,-0.3,0
2026-05-27,Chicago White Sox,Minnesota Twins,1,-0.15521885521885537,-0.23232323232323182,-0.3875420875420875,-0.19999999999999996,0
2026-05-27,Kansas City Royals,New York Yankees,0,-1.1272727272727274,-1.0909090909090908,-2.2181818181818183,-0.2,0
2026-05-27,Texas Rangers,Houston Astros,0,-0.5390211640211637,1.2890211640211637,0.75,-0.19999999999999996,0
2026-05-27,Los Angeles Dodgers,Colorado Rockies,1,1.2740259740259745,2.174675324675325,3.448701298701299,0.6000000000000001,0
2026-05-28,Detroit Tigers,Los Angeles Angels,0,-0.30811688311688323,0.8698051948051946,0.5616883116883118,-0.3,0
2026-05-28,Chicago White Sox,Minnesota Twins,1,0.08311688311688314,0.004870129870129247,0.087987012987013,-0.19999999999999996,0
2026-05-28,Boston Red Sox,Atlanta Braves,0,-1.308862433862434,-0.5542328042328037,-1.8630952380952381,-0.09999999999999998,0
2026-05-28,Baltimore Orioles,Toronto Blue Jays,0,0.5,-1.1607142857142865,-0.6607142857142857,0.0,0
2026-05-28,Pittsburgh Pirates,Chicago Cubs,0,0.16071428571428648,0.08928571428571352,0.25,0.4,0
2026-05-28,Texas Rangers,Houston Astros,0,-0.5476874003189791,1.2488038277511961,0.7011164274322169,-0.19999999999999996,0
2026-05-29,Cincinnati Reds,Atlanta Braves,0,-0.791068580542265,-1.4886762360446575,-2.279744816586922,-0.09999999999999998,1
2026-05-29,Washington Nationals,San Diego Padres,0,1.4775119617224877,-1.529505582137161,-0.05199362041467304,0.19999999999999996,0
2026-05-29,Pittsburgh Pirates,Minnesota Twins,1,0.3157894736842106,0.3157894736842106,0.631578947368421,-0.09999999999999998,0
2026-05-29,Baltimore Orioles,Toronto Blue Jays,0,0.47368421052631593,-1.1578947368421053,-0.6842105263157894,-0.19999999999999996,0
2026-05-29,Cleveland Guardians,Boston Red Sox,1,0.31974921630094055,0.21347962382445118,0.5332288401253918,0.29999999999999993,1
2026-05-29,Tampa Bay Rays,Los Angeles Angels,1,0.5362462760675273,0.8990400529625946,1.4352863290301223,-0.09999999999999998,1
2026-05-29,New York Mets,Miami Marlins,1,-0.40664160401002514,0.11685463659147821,-0.2897869674185464,-0.2,0
2026-05-29,St. Louis Cardinals,Chicago Cubs,1,-0.451175107580271,0.023502151605428345,-0.4276729559748428,0.09999999999999998,1
2026-05-29,Chicago White Sox,Detroit Tigers,1,0.9821428571428572,-0.3392857142857144,0.6428571428571429,0.3,0
2026-05-29,Texas Rangers,Kansas City Royals,1,0.07142857142857162,0.6785714285714284,0.75,0.0,-1
2026-05-29,Houston Astros,Milwaukee Brewers,0,-0.43851659076122296,-1.6711125569290828,-2.1096291476903057,0.0,-1
2026-05-29,Colorado Rockies,San Francisco Giants,1,0.3746867167919796,-0.761278195488722,-0.3865914786967418,-0.09999999999999998,0
2026-05-29,Athletics,New York Yankees,0,-0.7857142857142856,-1.25,-2.0357142857142856,-0.19999999999999996,0
2026-05-29,Seattle Mariners,Arizona Diamondbacks,1,-0.42583732057416324,0.5923444976076557,0.16650717703349283,-0.30000000000000004,0
2026-05-29,Los Angeles Dodgers,Philadelphia Phillies,1,1.339285714285714,1.1071428571428572,2.446428571428571,0.20000000000000007,0
2026-05-30,Chicago White Sox,Detroit Tigers,1,0.9824561403508776,-0.3157894736842106,0.6666666666666667,0.39999999999999997,0
2026-05-30,Washington Nationals,San Diego Padres,1,1.4156403940886695,-1.5369458128078821,-0.12130541871921183,0.19999999999999996,0
2026-05-30,Texas Rangers,Kansas City Royals,1,0.21052631578947345,0.807017543859649,1.0175438596491229,0.2,0
2026-05-30,Baltimore Orioles,Toronto Blue Jays,1,0.4482758620689653,-1.155172413793104,-0.706896551724138,-0.30000000000000004,0
2026-05-30,Pittsburgh Pirates,Minnesota Twins,1,0.3275862068965516,0.3275862068965516,0.6551724137931034,0.09999999999999998,0
2026-05-30,Cleveland Guardians,Boston Red Sox,0,0.3320217917675543,0.22669491525423746,0.5587167070217918,0.29999999999999993,0
2026-05-30,Tampa Bay Rays,Los Angeles Angels,0,0.5830140485312896,0.9342273307790556,1.5172413793103448,0.09999999999999998,0
2026-05-30,New York Mets,Miami Marlins,1,-0.36358136721113077,0.14851784633998744,-0.21506352087114333,-0.10000000000000003,0
2026-05-30,Houston Astros,Milwaukee Brewers,1,-0.44821092278719465,-1.6588198367859381,-2.1070307595731324,-0.10000000000000009,0
2026-05-30,St. Louis Cardinals,Chicago Cubs,0,-0.4240102171136648,0.0395913154533849,-0.384418901660281,0.09999999999999998,0
2026-05-30,Cincinnati Reds,Atlanta Braves,0,-0.8645320197044333,-1.5511083743842362,-2.41564039408867,-0.19999999999999996,0
2026-05-30,Colorado Rockies,San Francisco Giants,1,0.4019963702359348,-0.7126436781609193,-0.31064730792498496,0.0,0
2026-05-30,Athletics,New York Yankees,1,-0.8771929824561404,-1.3333333333333335,-2.210526315789474,-0.29999999999999993,0
2026-05-30,Seattle Mariners,Arizona Diamondbacks,1,-0.402093596059113,0.6009852216748772,0.1988916256157635,-0.10000000000000009,0
2026-05-30,Los Angeles Dodgers,Philadelphia Phillies,0,1.350877192982456,1.1228070175438596,2.473684210526316,0.30000000000000004,0
2026-05-31,Baltimore Orioles,Toronto Blue Jays,1,0.45762711864406835,-1.1186440677966107,-0.6610169491525424,-0.09999999999999998,0
2026-05-31,Washington Nationals,San Diego Padres,1,1.4763603925066904,-1.4231341064525722,0.053226286054118346,0.3,0
2026-05-31,Pittsburgh Pirates,Minnesota Twins,1,0.3389830508474576,0.3389830508474576,0.6779661016949152,0.09999999999999998,0
2026-05-31,Cleveland Guardians,Boston Red Sox,0,0.18859649122806976,0.08684210526315805,0.27543859649122804,0.19999999999999996,0
2026-05-31,Tampa Bay Rays,Los Angeles Angels,1,0.38459167950693374,0.7198767334360552,1.1044684129429894,-0.09999999999999998,0
2026-05-31,Cincinnati Reds,Atlanta Braves,1,-0.902170680939637,-1.5756764793339286,-2.477847160273565,-0.19999999999999996,0
2026-05-31,New York Mets,Miami Marlins,1,-0.27206312098188246,0.23173582700175377,-0.040327293980128576,0.0,0
2026-05-31,Chicago White Sox,Detroit Tigers,1,1.0689655172413794,-0.2068965517241379,0.8620689655172414,0.39999999999999997,0
2026-05-31,Houston Astros,Milwaukee Brewers,0,-0.31969696969696937,-1.5060606060606059,-1.8257575757575757,0.0,0
2026-05-31,Texas Rangers,Kansas City Royals,1,0.22413793103448265,0.8103448275862073,1.0344827586206897,0.2,0
2026-05-31,Colorado Rockies,San Francisco Giants,0,0.4801285797779071,-0.6148451198129745,-0.13471654003506717,0.09999999999999998,0
2026-05-31,Athletics,New York Yankees,0,-0.8275862068965516,-1.2758620689655173,-2.103448275862069,-0.19999999999999996,0
2026-05-31,Seattle Mariners,Arizona Diamondbacks,1,-0.32530478739220925,0.6589354742789175,0.3336306868867083,0.0,0
2026-05-31,Los Angeles Dodgers,Philadelphia Phillies,1,1.3103448275862073,1.0862068965517242,2.396551724137931,0.30000000000000004,0
2026-05-31,St. Louis Cardinals,Chicago Cubs,1,-0.5057010785824341,-0.047765793528505185,-0.5534668721109399,0.0,0
2026-06-01,Tampa Bay Rays,Detroit Tigers,0,1.0853510895883778,-0.00030266343825680053,1.085048426150121,0.3,0
2026-06-01,Washington Nationals,Miami Marlins,0,1.2333333333333334,-0.7333333333333334,0.5,0.19999999999999996,0
2026-06-01,Cincinnati Reds,Kansas City Royals,0,0.6680303915838692,-0.21975452951490393,0.4482758620689655,0.39999999999999997,0
2026-06-01,Minnesota Twins,Chicago White Sox,1,-0.07768361581920935,-0.40790960451977387,-0.485593220338983,-0.29999999999999993,0
2026-06-01,Milwaukee Brewers,San Francisco Giants,1,0.8535108958837769,1.2814769975786922,2.13498789346247,0.39999999999999997,0
